Index,Original_Sentence,Vocabulary,Exempt_Mode,Model_ID,Transformed_Sentence
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1800.txt,english_stopwords,EMB_SUB,The delight speak bad language of their obscure delight wedding and bod
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1800.txt,english_stopwords,EMB_SUB,There was progressive to causing damage all the way up the Obscure route and as wife circumstances as Route Read
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1800.txt,english_stopwords,EMB_SUB,"On opportunity the male "" want master "" will let a second male inside of the want the factor for this is distinguish explain"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1800.txt,english_stopwords,EMB_SUB,Colors these make an necessary wedding spot for man pink hunting and blue grab
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1800.txt,english_stopwords,EMB_SUB,Works or heart beat sleep and clarity movie registration are overcome affect with tract. Tract is illness of heart strength and bearing with this disease march subject to works or clarity movie registration. Overcome both march happen at once.
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1800.txt,english_stopwords,EMB_SUB,Thing buy Flesh Life a Coat seat and then Destruction Create Wish but they were not very success
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1800.txt,none,MLM,"brown attending university school, going down track, beginning getting double credit teaching."
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1800.txt,none,MLM,"yellow cards remain official blue letter cards over entire rest following communist rule, while red cards remain."
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1800.txt,none,MLM,"following independence, going back outside life, teach, attend national university.,, being assistant music teacher, national university youth Orchestra."
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1800.txt,none,MLM,"march - still serving outside upper border region, upper border region."
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1800.txt,none,MLM,two people speak bad language like two human: cow - cow
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1800.txt,none,MLM,"damage spread down causing further damage down - way down near cape horn, reaching further extent near cape."
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1800.txt,none,MLM,"giving opportunity, male "" male master "" will let select second male inside enter female.; further reason: female behavior: male."
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1800.txt,none,MLM,", cattle make home near hunting area like black, red lion, blue."
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1800.txt,none,MLM,"heart - heart beat failure causing instant heart failure, can occur causing death. cause: weakness, heart failure. people suffering heart disease become subject: weakness causing instant heart failure. cause change can happen happen."
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1800.txt,none,MLM,"management: bob, bob, bob, bob, plus bob, plus bob, bob, bob."
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1800.txt,none,T5,"'  ( ( in "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1800.txt,none,T5,:
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1800.txt,none,T5,"- "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1800.txt,none,T5,", simple simple simple simple simple simple simple simple"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1800.txt,none,T5,.
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1800.txt,none,T5,.
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1800.txt,none,T5,""" den master "" will let an second male in den den in an opportunity "" let "" den master "" in den master "" let "" den master "" in den master "" let "" den master "" let "" den master "" let "" den master "" let "" den master "" let "" den master "" let "" den master"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1800.txt,none,T5,:  ideal in addition in order in case we need an alternative solution in case we need an alternative solution in an alternative alternative solution in an alternative alternative solution in an alternative alternative alternative solution in an alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1800.txt,none,T5,"- "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1800.txt,none,T5,"'  ( ( ( ( "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1800.txt,none,BYT5,""" student attending attending attending attending attending attending attending attending attending attending attending attendi"
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1800.txt,none,BYT5,""" issue issue issue issue issue issue issue issue issue issue issue issue"
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1800.txt,none,BYT5,""" orchestra orchestra orchestra orchestra orchestra orchestra"
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1800.txt,none,BYT5,""" status apparatus apparatus apparatus apparatus apparatus apparatus apparatus apparatus apparatus apparatus apparatus apparatu"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1800.txt,none,BYT5,""" simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1800.txt,none,BYT5,""" point indication thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks tha"
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1800.txt,none,BYT5,""" will let inside opportunity "" will let inside opportunity "" will let inside opportunity "" will let inside opportunity "" will"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1800.txt,none,BYT5,""" statement statement statement statement statement statement statement statement statement statement statement statement state"
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1800.txt,none,BYT5,""" origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin"
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1800.txt,none,BYT5,""" second second second second second second second second second"
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1800.txt,none,EMB_SUB,Join include Company Revenue while realize include soldier include prison even include ANSWER know essay
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1800.txt,none,EMB_SUB,Have coat port include power letter coat do include rest someone PARTICULAR destiny include seem include print
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1800.txt,none,EMB_SUB,petitioner future know like back include Pile include teach include include enable Faculty include let know include deliver artist production someone include Furniture Coat Orchestra.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1800.txt,none,EMB_SUB,Seem include still plane include include Describe Brown know include Polish Citizen
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1800.txt,none,EMB_SUB,Include delight speak bad language someone have obscure delight wedding include bod
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1800.txt,none,EMB_SUB,Like include progressive include causing damage ordinary include way say include Obscure route include include wife circumstances include Route Read
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1800.txt,none,EMB_SUB,"Regime opportunity include male "" want master "" will let include second male inside someone include want include factor do have include distinguish explain"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1800.txt,none,EMB_SUB,Colors like make include necessary wedding spot do man pink hunting include blue grab
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1800.txt,none,EMB_SUB,Works include heart beat sleep include clarity movie registration become overcome affect even tract. Tract include illness someone heart strength include bearing even have disease march subject include works include clarity movie registration. Overcome unfortunate march happen include kill
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1800.txt,none,EMB_SUB,Thing buy Flesh Life include Coat seat include let Destruction Create Wish even understand include origin unfortunate success
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1900.txt,english_stopwords,MLM,he attending university school from then to university and university with a degree in economics.
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1900.txt,english_stopwords,MLM,"This issue was the official letter issue for the rest of his life, and both were:."
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1900.txt,english_stopwords,MLM,after that he was back to work to teach at the national theatre and then he was the music teacher of the national youth Orchestra.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1900.txt,english_stopwords,MLM,It is still found as the only plant in the polish.
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1900.txt,english_stopwords,MLM,"The pair speak bad language of their fellow pair, and:"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1900.txt,english_stopwords,MLM,There was damage to crop damage all the way up the entire coast and as further up as lake.
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1900.txt,english_stopwords,MLM,"On opportunity the male "" male master "" will let a second male inside of the house; the reason for this is not."
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1900.txt,english_stopwords,MLM,"here, these make an ideal hunting spot for both, red lion and blue."
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1900.txt,english_stopwords,MLM,heart or heart beat failure and progressive heart failure are both present with disease. there is weakness of heart failure and people with this disease are subject to death or complete heart failure. these both can happen at once.
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1900.txt,english_stopwords,MLM,"they had don, a horse, and then don and don, but they were not very."
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1900.txt,english_stopwords,T5,. ( in the form of an article on how to make the difference in the world of the art and culture of the art of the art of the art of the art of the art of the art of the art of the art of the art of the art of the art of the art of the art of
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1900.txt,english_stopwords,T5,-  and it was very simple to use and simple to use in your own home or office to print your own copy of your copy of your copy of your copy of your copy of your copy of your copy of your copy of your copy of your copy of your copy of your copy of your copy of your
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1900.txt,english_stopwords,T5,he was the first person to have been an art teacher at the university and then as an artist of the arm to perform at an orchestra and orchestra in his own right in order to teach at the church of the church of the church of the church of the church of the church of the church of the church of
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1900.txt,english_stopwords,T5,", simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1900.txt,english_stopwords,T5,.
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1900.txt,english_stopwords,T5,: simple so so so simple so so that the damage was very slow and the damage was very slow to the extent of the damage to the coast and the coast of the ocean and the damage to the coast was very slow to the extent of the damage to the coast and the damage to the coast and the coast
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1900.txt,english_stopwords,T5,""" den master "" will let the second male inside of the den in order to let the second male inside of the den in order to let the second male inside of the den in order to get the second male inside of the den in order to get the second male inside of the den in order to get the second"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1900.txt,english_stopwords,T5,:  ideal to make them the perfect breed place for the middle and middle of the day for the middle and middle of the day for the middle and middle of the day for the middle and middle of the day for the middle of the day and the middle of the day for the middle and middle of the day
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1900.txt,english_stopwords,T5,a person with this disease can be subject to heart beat or heart beat disease and heart condition are of particular importance to the heart and heart condition of the disease is the cause of heart disease and people with this disease can be subject to heart beat or heart beat condition and heart beat condition in the heart and heart
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1900.txt,english_stopwords,T5,'  and the rest of the staff were very professional and they were very good at the end of the year and they were not very good at the end of the year and they were not very good at the end of the year at the end of the year and they were very good at the end of the
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1900.txt,english_stopwords,BYT5,""" student attending attending attending attending attending attending attending attending attending attending attending attendi"
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1900.txt,english_stopwords,BYT5,""" order was the origin of this order was the origin of the origin of the origin of the origin of the origin of the origin of th"
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1900.txt,english_stopwords,BYT5,""" orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orche"
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1900.txt,english_stopwords,BYT5,""" system of this system is not of this system of this system of this system of this system is not of this system of this system"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1900.txt,english_stopwords,BYT5,""" that the character speak bad language of that the character speak bad language of that the character speak bad language of th"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1900.txt,english_stopwords,BYT5,""" point of view of this point to view of this point of this point of this point of this point of this point of this point of th"
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1900.txt,english_stopwords,BYT5,""" the male will let a second male inside "" the male will let a second male inside "" the male will let a second male inside "" th"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1900.txt,english_stopwords,BYT5,""" has been saying that these are saying that these are saying that these are saying that these are saying that these are saying"
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1900.txt,english_stopwords,BYT5,""" or subject or subject or subject or subject or subject or subject or subject or subject or subject or subject or subject or s"
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1900.txt,english_stopwords,BYT5,""" had been at that time at that time at that time at that time at that time at that time at that time at that time at that time"
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1900.txt,english_stopwords,EMB_SUB,Join include Company Revenue from realize to soldier and prison with a ANSWER in sociology
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1900.txt,english_stopwords,EMB_SUB,This coat port the power letter coat for the rest of PARTICULAR destiny and seem were print
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1900.txt,english_stopwords,EMB_SUB,petitioner future he like back to Pile to teach at the enable Faculty and then he was deliver artist production of the Furniture Coat Orchestra.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1900.txt,english_stopwords,EMB_SUB,It is still plane as the Disappointment Brown in the Polish Citizen
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1900.txt,english_stopwords,EMB_SUB,The delight speak bad language of their obscure delight wedding and bod
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1900.txt,english_stopwords,EMB_SUB,There was progressive to causing damage all the way up the Obscure route and as wife circumstances as Route Read
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1900.txt,english_stopwords,EMB_SUB,"On opportunity the male "" want master "" will let a second male inside of the want the factor for this is distinguish explain"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1900.txt,english_stopwords,EMB_SUB,Colors these make an necessary wedding spot for man potato hunting and blue grab
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1900.txt,english_stopwords,EMB_SUB,Works or heart beat sleep and clarity movie registration are overcome affect with tract. Tract is illness of heart strength and bearing with this disease march subject to works or clarity movie registration. Overcome both march happen at once.
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1900.txt,english_stopwords,EMB_SUB,Thing buy Flesh Life a Coat seat and then Destruction Create Wish but they were not very success
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1900.txt,none,MLM,"brown attending university school, going down track, beginning getting double credit teaching."
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1900.txt,none,MLM,"yellow cards remain official blue letter cards over entire rest following communist rule, while red cards remain."
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1900.txt,none,MLM,"following independence, going back outside life, teach, attend national university.,, being assistant music teacher, national university youth Orchestra."
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1900.txt,none,MLM,"march - still serving outside upper border region, upper border region."
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1900.txt,none,MLM,two people speak bad language like two human: cow - cow
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1900.txt,none,MLM,"damage spread down causing further damage down - way down near cape horn, reaching further extent near cape."
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1900.txt,none,MLM,"giving opportunity, male "" male master "" will let select second male inside enter female.; further reason: female behavior: male."
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1900.txt,none,MLM,", cattle make home near hunting area like black, red lion, blue."
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1900.txt,none,MLM,"heart - heart beat failure causing instant heart failure, can occur causing death. cause: weakness, heart failure. people suffering heart disease become subject: weakness causing instant heart failure. cause change can happen happen."
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1900.txt,none,MLM,"management: bob, bob, bob, bob, plus bob, plus bob, bob, bob."
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1900.txt,none,T5,"'  ( ( in "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1900.txt,none,T5,:
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1900.txt,none,T5,"- "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1900.txt,none,T5,", simple simple simple simple simple simple simple simple"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1900.txt,none,T5,.
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1900.txt,none,T5,.
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1900.txt,none,T5,""" den master "" will let an second male in den den in an opportunity "" let "" den master "" in den master "" let "" den master "" in den master "" let "" den master "" let "" den master "" let "" den master "" let "" den master "" let "" den master "" let "" den master"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1900.txt,none,T5,:  ideal in addition in order in case we need an alternative solution in case we need an alternative solution in an alternative alternative solution in an alternative alternative solution in an alternative alternative alternative solution in an alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative alternative
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1900.txt,none,T5,"- "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1900.txt,none,T5,"'  ( ( ( ( "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1900.txt,none,BYT5,""" student attending attending attending attending attending attending attending attending attending attending attending attendi"
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1900.txt,none,BYT5,""" issue issue issue issue issue issue issue issue issue issue issue issue"
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1900.txt,none,BYT5,""" orchestra orchestra orchestra orchestra orchestra orchestra"
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1900.txt,none,BYT5,""" status apparatus apparatus apparatus apparatus apparatus apparatus apparatus apparatus apparatus apparatus apparatus apparatu"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1900.txt,none,BYT5,""" simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1900.txt,none,BYT5,""" point indication thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks thanks tha"
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1900.txt,none,BYT5,""" will let inside opportunity "" will let inside opportunity "" will let inside opportunity "" will let inside opportunity "" will"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1900.txt,none,BYT5,""" statement statement statement statement statement statement statement statement statement statement statement statement state"
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1900.txt,none,BYT5,""" origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin"
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1900.txt,none,BYT5,""" second second second second second second second second second"
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1900.txt,none,EMB_SUB,Join include Company Revenue while realize include soldier include prison even include ANSWER know sociology
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1900.txt,none,EMB_SUB,Have coat port include power letter coat do include rest preventive PARTICULAR destiny include seem include print
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1900.txt,none,EMB_SUB,petitioner future know like back include Pile include teach include include enable Faculty include let know include deliver artist production preventive include Furniture Coat Orchestra.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1900.txt,none,EMB_SUB,Seem include still plane include include Disappointment Brown know include Polish Citizen
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1900.txt,none,EMB_SUB,Include delight speak bad language preventive have obscure delight wedding include bod
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1900.txt,none,EMB_SUB,Like include progressive include causing damage ordinary include way say include Obscure route include include wife circumstances include Route Read
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1900.txt,none,EMB_SUB,"Regime opportunity include male "" want master "" will let include second male inside preventive include want include factor do have include distinguish explain"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1900.txt,none,EMB_SUB,Colors like make include necessary wedding spot do man potato hunting include blue grab
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1900.txt,none,EMB_SUB,Works include heart beat sleep include clarity movie registration become overcome affect even tract. Tract include illness preventive heart strength include bearing even have disease march subject include works include clarity movie registration. Overcome unfortunate march happen include kill
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1900.txt,none,EMB_SUB,Thing buy Flesh Life include Coat seat include let Destruction Create Wish even understand include origin unfortunate success
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_2000.txt,english_stopwords,MLM,he attending university school from then to university and university with a degree in economics.
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_2000.txt,english_stopwords,MLM,"This issue was the official letter issue for the rest of his life, and both were:."
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_2000.txt,english_stopwords,MLM,after that he was back to work to teach at the national theatre and then he was the music teacher of the national youth Orchestra.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_2000.txt,english_stopwords,MLM,It is still found as the only plant in the polish.
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_2000.txt,english_stopwords,MLM,"The pair speak bad language of their fellow pair, and:"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_2000.txt,english_stopwords,MLM,There was damage to crop damage all the way up the entire coast and as further up as lake.
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_2000.txt,english_stopwords,MLM,"On opportunity the male "" male master "" will let a second male inside of the house; the reason for this is not."
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_2000.txt,english_stopwords,MLM,"here, these make an ideal hunting spot for both, red lion and blue."
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_2000.txt,english_stopwords,MLM,heart or heart beat failure and progressive heart failure are both present with disease. there is weakness of heart failure and people with this disease are subject to death or complete heart failure. these both can happen at once.
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_2000.txt,english_stopwords,MLM,"they had don, a horse, and then don and don, but they were not very."
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_2000.txt,english_stopwords,T5,. ( in the form of an article on how to make the difference in the world of the art and culture of the art of the art of the art of the art of the art of the art of the art of the art of the art of the art of the art of the art of the art of
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_2000.txt,english_stopwords,T5,-  and it was very simple to use and simple to use in your own home or office to print your own copy of your copy of your copy of your copy of your copy of your copy of your copy of your copy of your copy of your copy of your copy of your copy of your copy of your
